ID,DW_WBD_URL,CATEGORIA
1958798573,https://bancobradesco/html/prime/produtosservicos/bradescoprimedigital/indexshtm?gclid=CjwKEAjwy8bABRD5osXMovTHpmQSJACfZY0FUQKluxjpu5mQcYAHn8runnatdNZVYCTj0WZ9sH7_GBoCtRPw_wcB,
1304890194,https://bancobradesco/html/prime/produtosservicos/bradescoprimedigital/indexshtm?gclid=CP6Y8Nw84CFVQJkQodnVEGSw,
3861641276,https://bancobradesco/html/prime/produtosservicos/bradescoprimedigital/indexshtm?gclid=CLe2POl088CFYcIkQodmxkBmQ,
3159757816,https://bancobradesco/html/prime/produtosservicos/bradescoprimedigital/indexshtm?gclid=CKrW3Juo0M8CFQSBkQodIqoBYw,
255297381,https://bancobradesco/html/prime/produtosservicos/bradescoprimedigital/indexshtm?gclid=CK6lsYR2s8CFQmBkQodO7MFDQ,
3617518909,https://bancobradesco/html/prime/produtosservicos/bradescoprimedigital/indexshtm?gclid=CJyDtOy85s8CFUEFkQodRkgOIg,
2246688793,https://bancobradesco/html/prime/produtosservicos/bradescoprimedigital/indexshtm,
1362953757,https://bancobradesco/html/prime/produtosservicos/bradescoprimedigital/abrasuacontashtm?bradescodigitalnotShowMessage,
2796327998,https://bancobradesco/html/prime/produtosservicos/bradescoprimedigital/abrasuaconta2shtm,
1243401978,https://bancobradesco/html/prime/maisbradesco/indexshtm,
2715945449,https://bancobradesco/html/prime/indexshtm?gclid=CjwKEAiA3qXBBRD4_b_V7ZLFsX4SJAB0AtEVe6oguBH35CNtXDuT690YKhYfAB6WDGsNBzNslJlFhoCVhrw_wcB,
3424633015,https://bancobradesco/html/prime/indexshtm?gclid=Cj0KEQiA6_TBBRDInaPjhcelt5oBEiQApPeTFzBXL0y5ugKlP24AiDLENGrVbre9rRCYcUSd1TAf5MaAhI58P8HAQ,
849950255,https://bancobradesco/html/prime/indexshtm?gclid=CPvPldjyxtACFRMIkQodCKsAjQ,
4250634335,https://bancobradesco/html/prime/indexshtm?gclid=CPbhirOVo9ACFQWBkQodOCUKmQ,
1946436408,https://bancobradesco/html/prime/indexshtm?gclid=COex75PXwdACFcEHkQod2DMOwA,
401808178,https://bancobradesco/html/prime/indexshtm?gclid=COeO0b_87bgCFSpk7AodvXUAQQ,
1631975558,https://bancobradesco/html/prime/indexshtm?gclid=COaUhjuw9ACFcEHkQod2DMOwA,
3330665619,https://bancobradesco/html/prime/indexshtm?gclid=CNGvtcLG4tACFREHkQodkWgH2g,
961034571,https://bancobradesco/html/prime/indexshtm?gclid=CLPC5tf94dACFQ8EkQodgBUNjQ,
1130816502,https://bancobradesco/html/prime/indexshtm?gclid=CKa9zZeD4NACFYUHkQodsKQC6w,
139377254,https://bancobradesco/html/prime/indexshtm?gclid=CKGLxvCp3dACFU0IkQodbCEA_Q,
656324975,https://bancobradesco/html/prime/indexshtm?gclid=CJbAlbSR4tACFRPjGwod8oIBA,
1246492321,https://bancobradesco/html/prime/indexshtm?gclid=CJDLmNHdtNACFRcFkQodUMcBZw,
1173291287,https://bancobradesco/html/prime/indexshtm?gclid=CJCwk5X2rgCFSlo7AodFCwALQ,
514496289,https://bancobradesco/html/prime/indexshtm?gclid=CIeBhPjqzdACFYcGkQod12wMjg,
42205021,https://bancobradesco/html/prime/indexshtm?_sm_au_=iHVtFMPfvQfrqqZF,
